Sub01;Sub02;Sub03;Sub04;Sub05;Sub06;Sub07;Sub08;Sub09;Sub10;Sub11;Sub12;Sub13;Sub14;Sub15
-336.438855134996;-845.174311765539;7084.91752112745;804.596323963834;1401.88855828747;7817.74687909155;1799.47554062372;2229.62964775578;3679.61748189039;1779.04539863146;2261.47338415894;3619.18507806804;-332.876699932155;-753.043176017643;7183.26485931267
-337.524887063204;-847.338461684892;7082.59726265541;805.792584890927;1403.52747359071;7817.83577954555;1797.67829459881;2228.16313409984;3677.40234085837;1779.17760894341;2260.88247940674;3617.61425925728;-332.458338903517;-750.599601987343;7185.248213442
-339.120616886482;-849.417627037757;7079.55833062542;807.10735660273;1405.24170547647;7819.17726713268;1800.51533728219;2229.26401418339;3678.94524881002;1779.82350662451;2262.31964663083;3618.74971580022;-331.633739612258;-750.418367346281;7185.73221886278
-341.875949828042;-853.267040660341;7076.33507420022;808.219685719515;1405.63320097355;7821.03184125674;1801.78919487705;2231.72409500974;3679.9611269737;1781.09458143506;2262.92458142056;3620.17160897762;-331.794684953209;-750.760189608952;7184.68116206682
-345.689562844615;-857.417668479967;7072.06871520022;808.041472831092;1406.01197253731;7822.10335017744;1800.69121469791;2230.4471164591;3678.57628186219;1780.93922870631;2262.53061278024;3618.93313351683;-330.399727010174;-746.973379256698;7187.86053955258
-346.06290328032;-858.414768233803;7072.08360508802;806.577516876565;1403.95550346078;7820.49007922069;1801.79931962972;2230.6792403858;3680.55987692155;1779.52528191926;2262.84317038169;3620.2614371166;-328.830554935061;-745.770048630089;7188.84257550767
-343.438420873111;-855.121240434227;7075.64687034458;804.976889306413;1401.77392662407;7817.87295985361;1800.78328336504;2230.41086634144;3681.66842861245;1780.8615054932;2262.99747971092;3620.26430577339;-331.66360040493;-747.917087933691;7187.13619840396
-340.728066681896;-852.073306537504;7076.73945605345;805.166219722492;1402.30857145878;7817.89403559892;1802.01838559299;2231.11995675414;3683.65488326159;1783.28771559442;2262.69048138436;3620.58869854328;-334.014997162474;-750.502155146686;7185.15783385921
-339.242959493645;-850.736744144879;7078.77965728397;806.191246932963;1403.0646599329;7819.38923570211;1802.93628196856;2231.55945614411;3684.60565189846;1781.18624950699;2262.5770301401;3621.18822362604;-333.312035949165;-751.226276772354;7184.06337865822
-337.398534816406;-846.255590896999;7082.98379775791;805.172740851152;1403.71627642872;7817.78030474919;1800.53782310671;2228.98208946995;3680.44802570761;1779.13774277175;2262.57004711906;3619.1011664205;-333.936248026046;-751.478727203263;7182.65605843819
-335.127707109618;-846.958228263469;7082.41323614212;804.740508749492;1402.71272112397;7816.88586073184;1801.22510041919;2229.65403912669;3680.91098344433;1780.22067464594;2263.3066334994;3619.14852798477;-332.652094963529;-751.088029243938;7182.95188492231
-333.915188269657;-846.485867308102;7083.88011102103;803.660613038521;1400.39517657007;7816.47171206737;1801.92367555678;2229.60701082855;3682.16178309475;1781.45578969934;2264.19805243209;3620.32101704427;-330.354464335807;-748.463478322073;7186.76714964312
-330.661769514935;-840.572667839665;7089.75394460752;803.442000473929;1400.83440101718;7816.00635125184;1802.9259178939;2228.58433972129;3680.22501359777;1781.31487345273;2263.23277541062;3620.65507048829;-333.496063231139;-750.384787537803;7184.9045156025
-329.099292170147;-840.077033777145;7090.60309890064;804.014356734546;1401.08132773096;7817.88629221287;1801.02886092695;2228.78209029202;3682.45098568224;1779.67940302242;2261.90989529646;3618.77113821962;-335.19829726983;-752.612249623109;7183.12011153054
-332.309640294449;-841.704274253423;7087.15788170214;800.272211523133;1397.62112312182;7813.74580907724;1799.587739488;2229.318578408;3685.01181370201;1779.30319202762;2263.3005363558;3618.04402003606;-334.181916750472;-751.46909820404;7183.7896608836
-332.663620939151;-841.407457979376;7087.43861923047;800.864345935423;1398.29431693513;7812.47558087138;1800.48254888982;2230.46549993926;3684.6664814644;1780.63499959621;2265.38745134101;3619.45535820636;-331.709784320318;-749.056574126819;7185.2793724215
-331.790889888284;-841.178521237196;7089.03331114244;802.422956327487;1400.02581023886;7814.64068964013;1799.88271209602;2230.19801268315;3685.3197097238;1780.14834839335;2263.22306503262;3617.43794366183;-329.461595297623;-747.425440546371;7187.46073603321
-332.691226794195;-842.792959815335;7087.24726409134;802.476169030176;1399.25850377229;7813.5012674019;1803.05370710119;2230.6698006075;3685.32778912667;1778.99773907997;2261.56321045546;3616.15802392349;-332.461613849718;-750.902988433512;7183.23916113681
-332.88545152253;-843.602294368649;7086.14698859361;803.564406679939;1399.99335777585;7815.2010414783;1802.29747691344;2230.80391250208;3683.43701249499;1780.70054613253;2263.03441840867;3617.14421107534;-333.613865922203;-752.376826775889;7181.72576987756
-332.899384437087;-841.894805468691;7087.67201349466;801.172639731124;1398.1807226847;7812.97622336084;1798.83294066725;2230.39232065857;3684.79519390265;1781.67064842738;2262.32320183495;3617.20252001846;-331.150873433182;-748.746992121517;7186.98273276768
-330.462332227743;-839.266736717331;7091.19582200263;801.1988508644;1398.0812802643;7813.04000687033;1800.92214753086;2230.5420232583;3685.37890379128;1780.4853615059;2261.04100052541;3615.48200760862;-329.484068344085;-747.155930177818;7189.53576161883
-330.468722128847;-839.113107184032;7090.63224068276;801.119174366044;1398.60090336969;7814.99419990625;1803.51962634055;2230.38012510331;3684.26771786318;1781.19545296677;2263.10788603207;3616.99478127495;-329.784340615462;-748.405127536478;7187.66654834301
-330.49972935702;-838.668813768808;7091.26765484383;801.266784272613;1397.20554443624;7812.89662048269;1801.59806663829;2230.95379713126;3688.44198033732;1781.31910235302;2263.29247279423;3617.7846944057;-329.954567818718;-748.19804424671;7187.52114022183
-325.942070461275;-834.47123739998;7097.58864280705;802.95898190691;1398.52449428504;7814.35025494215;1800.48972121003;2230.67364482957;3686.85655563816;1779.73026586894;2260.39234128185;3614.28265817533;-329.557070050938;-748.194762101162;7188.05606532614
-326.764063202434;-835.253149554417;7095.27486645202;802.039458987918;1399.1118607396;7814.66183619311;1802.15688420305;2230.02389351856;3682.1375760403;1781.08286675127;2261.53689205322;3616.46336015124;-330.277200696275;-747.83156843553;7187.74029391872
-327.307260218692;-835.25461902337;7094.00952618849;800.863088119884;1397.59259438946;7812.7610486615;1800.23091597158;2229.37793265605;3683.62385413742;1782.82034364801;2263.07606151836;3617.4729145655;-329.361845343268;-746.113931609142;7188.95051809246
-324.831556705665;-832.853685360549;7096.72101242138;799.194214200395;1396.53889183945;7812.34721460851;1800.04600362457;2229.38943476369;3683.34219747408;1782.10331422566;2262.73644348767;3615.53820234561;-327.377469635569;-744.202162797345;7190.81312844768
-325.666146557649;-834.966793607401;7095.38233653185;800.691593652835;1397.82121386094;7811.84244324908;1800.51592509838;2230.06402054178;3682.81371456584;1781.31233153499;2262.90639498174;3617.83067186687;-326.531731874421;-741.822300337068;7193.47475364279
-326.883414593008;-836.230953000278;7095.77300683731;802.232761476166;1398.59523777129;7811.49133049602;1799.01669242282;2229.6471121935;3683.0949930595;1780.01143659698;2262.16954616803;3618.69849119974;-324.709166477082;-740.423005983271;7196.42375995363
-327.491912428877;-837.29181485708;7094.67018363751;801.041976093231;1398.46938286994;7813.22214929069;1799.69823213489;2229.92186935334;3682.47683515976;1779.05007623142;2261.67176420961;3617.49470674155;-323.781208679135;-738.98843021297;7197.46321289035
-328.219436449311;-837.069395757822;7094.21555365584;801.627346498485;1399.40935746946;7814.27773724916;1799.38622852179;2229.82105007544;3681.72801487295;1780.46243727724;2262.38124961258;3618.31392139941;-324.296905312335;-739.164190698172;7195.34355441901
-329.016120387788;-836.968676490704;7093.00824114718;801.347452155446;1399.17149611185;7814.58268994184;1798.83524925703;2229.01873355933;3679.73306105498;1782.36181614258;2264.19196426082;3618.84463516408;-324.885987851596;-740.492655351505;7195.2100030386
-327.748948553006;-837.730415107132;7091.48649085002;801.42682118517;1399.82263466263;7815.94958418502;1799.47414297996;2228.96966242685;3681.04970082937;1781.91195484448;2263.50598450095;3615.84488184051;-327.137296569897;-741.602673248074;7195.01575887801
-326.932812981728;-836.827310843621;7092.71233373235;801.33096428359;1399.7028463093;7814.28248558628;1799.58218528156;2229.55313227241;3683.04084727078;1780.44043795686;2262.13035840765;3616.35216014223;-324.424918080571;-739.98813025963;7194.83275372804
-328.455370221809;-837.745223932927;7092.12712086382;801.748287731101;1399.34150637044;7813.91129050882;1799.61301465013;2230.56867375226;3681.52401217233;1780.30064724256;2261.66857346772;3617.55154870934;-324.3269805202;-739.186676925954;7196.67232535268
-330.072106071017;-839.707289950054;7089.68865174834;805.923494900712;1403.82432340027;7817.04256263874;1800.82142196282;2230.71445761356;3681.7519678058;1780.81229419137;2261.00254960676;3615.34224392801;-328.514069644955;-742.213769976733;7194.63771550213
-331.134446206859;-840.792506743308;7088.50808608765;804.456251938291;1402.3591083645;7817.0821031363;1802.06587896605;2230.12625093153;3682.22526265829;1781.64983569199;2262.41629703887;3616.94268549564;-325.44616435961;-740.745048507794;7194.36505367557
-331.917956725206;-841.587667080821;7088.6542208428;803.143918603449;1400.08576319862;7817.73573463535;1801.66330850168;2231.47993433324;3682.67747327772;1781.34008515074;2262.75042903949;3617.13882477795;-325.071515472014;-740.582633138934;7194.95155797176
-331.993282291291;-842.160417763942;7086.81047477828;805.596274575755;1403.19071866533;7818.66378558592;1800.5800498997;2231.36167225136;3681.83609643353;1781.50313597545;2263.17589053064;3618.10287897036;-326.314320541571;-742.535423698004;7192.65068313421
-333.261557190441;-843.463454246239;7085.48606096232;802.569133568162;1399.49459478578;7815.34644560365;1800.31987505031;2229.62650257347;3681.73619302801;1780.86152232178;2263.00668259709;3619.12699996969;-327.154104868938;-743.897234127729;7191.23118443283
-335.67338248369;-845.220034282056;7084.41358662495;802.650710098484;1399.31850838379;7815.01434976755;1801.52215886656;2230.73792198608;3684.27985206929;1778.15710404592;2261.77935616242;3618.01960585238;-329.219156726233;-746.318637223304;7190.54550113088
-334.603482144436;-843.492519098704;7085.64851716497;803.70462710222;1402.4346032316;7817.26683954333;1801.13361956422;2230.22803783213;3681.93640299337;1780.02615797085;2262.29375266563;3619.78369528586;-327.031315910914;-743.413637576938;7192.04859532927
-333.874439798983;-842.246628830846;7086.82076603761;800.878890598592;1399.01268477232;7814.88591919497;1800.25353620587;2229.86525168493;3681.65358751743;1781.91463263349;2262.28060865622;3619.07556949012;-326.59378202962;-741.93821728633;7193.26984873469
-333.919161741272;-843.100436455722;7085.87384864327;801.576270920849;1399.72578577245;7814.79498567962;1801.2182351913;2231.3763082464;3684.28768227861;1780.37337465736;2261.61031705297;3617.98113922022;-327.662335377272;-743.956090596332;7192.41249138606
-333.35906696599;-842.211853616495;7087.63548312507;803.558958511691;1402.01763638747;7817.05588467925;1801.97854320033;2230.93107270454;3683.11333852161;1780.75551008758;2259.49294791678;3613.47346076565;-328.801654784381;-743.891308701808;7192.2857493866
-333.661616460084;-843.099217532427;7086.12030444118;802.035506982605;1399.68100144379;7814.49297196612;1801.83635178451;2230.25330455936;3682.64586344545;1780.36759119375;2260.45373116331;3610.24809142217;-328.053742638386;-743.323184540098;7192.47055398638
-332.667257838968;-842.669946228045;7086.60429573511;800.921584062548;1399.86994961331;7815.60829123539;1800.53192229927;2228.93001525688;3681.18430157487;1777.58528052811;2261.81721799674;3610.86381448485;-326.417980328504;-743.387704019659;7192.50213910358
-332.916107868287;-841.512336732624;7088.18137767912;801.444700882392;1400.07571986249;7817.74899670918;1800.4127539269;2228.46354211247;3680.27412580948;1775.9634974541;2258.79890771389;3607.09806560068;-327.098947304685;-743.089945491238;7192.81444424538
-333.348995098104;-843.590780225822;7084.60556757476;800.614387548833;1398.90060316963;7816.14017972105;1801.54910894174;2229.39737127028;3682.84175090649;1777.84496344902;2259.17535537065;3608.64694557979;-324.906944687496;-741.381456907869;7194.37632775876
-333.762846536941;-845.081910927966;7083.9421260979;802.615104940476;1401.28173139989;7817.54767285825;1801.32683904478;2230.87769847287;3684.0923616967;1779.68721809298;2261.50063363585;3612.99204215265;-324.530341383825;-741.561203597189;7195.75177529106
-334.180124700739;-845.167256676271;7085.78038387435;802.526324504198;1401.43862650695;7817.92346754389;1802.03339033003;2232.81469364009;3684.67620065869;1780.11430934687;2262.63254461777;3614.24944308099;-326.44813770592;-742.941008812237;7193.93464093077
-333.216464885276;-844.766969607084;7085.7920791392;800.717901222263;1399.76136649427;7816.67307686291;1802.92234474861;2232.72505180911;3686.53480430287;1781.35051842257;2262.7150450339;3615.37256271808;-324.897207349856;-741.994905902067;7194.66340874267
-333.630835551321;-844.852564892666;7083.50979666771;801.884325704827;1399.91026531254;7816.71973260954;1800.88495859086;2231.66900383432;3685.25984477687;1780.90030257538;2263.23066616282;3617.7429120102;-322.740544543511;-740.242954691724;7195.77646947776
-332.838142780997;-844.44697660639;7084.94792663598;800.200137701922;1399.29472534986;7816.42025515035;1800.12165096357;2230.99961144106;3683.27275996946;1780.34566951138;2263.66310139788;3620.44448238406;-321.233630551218;-739.049121675495;7195.44738873199
-333.85069270466;-845.378600350398;7085.43970677927;800.212576955344;1398.62056784418;7814.85618037293;1801.84712249562;2231.78896182907;3686.84889224973;1782.55346239856;2263.40110424388;3621.82945128956;-322.046868751652;-738.924685189089;7196.23448133359
-335.36381809183;-846.348538994194;7083.49800448382;799.476251213642;1397.70660373654;7813.40891525169;1802.07019274921;2232.10266358837;3687.22176342788;1782.41574858592;2263.94779373348;3623.27910184687;-324.722942012915;-740.49190382663;7193.72396855218
-334.452894372831;-844.763427862897;7084.7834025876;798.185580174345;1397.50999471349;7813.66710179297;1802.55425910429;2231.48659761778;3684.01177037939;1781.68182513522;2263.76383746492;3624.3922589546;-325.125418569639;-741.248117654644;7194.58769196146
-334.780605584669;-844.362387452418;7084.93446061483;801.300468300804;1398.40049862714;7813.53062381622;1802.79278029986;2229.97390542384;3682.40389784993;1783.04647560822;2264.13456053774;3624.11108646219;-326.622181485079;-742.614704235981;7194.52160375507
-334.635544326776;-845.644459878866;7085.0592679505;805.254744888976;1401.43531022182;7815.40327546454;1802.13019073452;2229.34242786824;3681.6349065375;1782.12873393047;2263.39574217225;3622.11437566766;-329.023214110927;-744.229084470408;7191.40886691894
